Order ID,Order Date,Ship Mode,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-112767,2015-08-02,Standard Class,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,4,0.5,
CA-2015-119879,2015-11-21,Standard Class,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,8,0.4,
CA-2015-119879,2015-11-21,Standard Class,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,5,0.4,
CA-2017-155642,2017-05-18,Standard Class,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,
CA-2017-155642,2017-05-18,Standard Class,Central,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.8920000000000003,1,0.6,
US-2017-101721,2017-07-23,Standard Class,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,63.312,3,0.2,
CA-2015-136728,2015-09-13,Second Class,Central,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,1,0.2,
CA-2015-136728,2015-09-13,Second Class,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",170.072,4,0.3,
CA-2016-127194,2016-12-10,Standard Class,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82000000000001,9,0.0,
CA-2015-140375,2015-10-02,Second Class,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0.0,
CA-2015-140375,2015-10-02,Second Class,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,1,0.0,
US-2017-155866,2017-11-17,Standard Class,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,0.0,
US-2017-155866,2017-11-17,Standard Class,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,
CA-2015-141327,2015-11-30,First Class,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,6.048000000000001,7,0.7,
CA-2015-141327,2015-11-30,First Class,South,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,3,0.2,
CA-2015-141327,2015-11-30,First Class,South,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.2,
CA-2015-136700,2015-12-06,Second Class,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,
CA-2017-102736,2017-09-05,Standard Class,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568,4,0.2,
CA-2017-102736,2017-09-05,Standard Class,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,5,0.2,
CA-2017-102736,2017-09-05,Standard Class,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,15.552000000000003,3,0.2,
CA-2017-125269,2017-04-24,Standard Class,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.429999999999996,5,0.8,
CA-2017-125269,2017-04-24,Standard Class,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,
CA-2015-114811,2015-11-08,Same Day,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0.0,
CA-2015-114811,2015-11-08,Same Day,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2,0.0,
CA-2015-114811,2015-11-08,Same Day,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0.0,
CA-2015-114811,2015-11-08,Same Day,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,4,0.0,
CA-2015-114811,2015-11-08,Same Day,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,
CA-2015-122266,2015-04-26,Standard Class,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,0.45,
CA-2015-122266,2015-04-26,Standard Class,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,
CA-2015-141565,2015-09-20,Standard Class,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,
CA-2015-141565,2015-09-20,Standard Class,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,4,0.2,
CA-2017-128769,2017-09-07,Standard Class,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2,0.2,
CA-2016-116337,2016-11-07,Standard Class,Central,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46000000000001,5,0.6,
CA-2016-116337,2016-11-07,Standard Class,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,3,0.2,
CA-2015-120845,2015-09-25,Standard Class,South,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336000000000001,4,0.7,
CA-2015-120845,2015-09-25,Standard Class,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,0.2,
CA-2015-120845,2015-09-25,Standard Class,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.4690000000000003,1,0.7,
CA-2015-120845,2015-09-25,Standard Class,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.2640000000000007,2,0.7,
CA-2014-120775,2014-10-03,Standard Class,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.2,
CA-2014-120775,2014-10-03,Standard Class,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776000000000003,3,0.6,
CA-2014-120775,2014-10-03,Standard Class,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928000000000001,2,0.2,
CA-2014-120775,2014-10-03,Standard Class,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.7879999999999996,3,0.8,
CA-2014-120775,2014-10-03,Standard Class,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,4,0.2,
CA-2014-152905,2014-02-18,Standard Class,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,
CA-2016-104633,2016-06-12,Standard Class,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0.0,
CA-2016-104633,2016-06-12,Standard Class,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,
CA-2017-104136,2017-11-01,Second Class,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,10,0.0,
CA-2017-104136,2017-11-01,Second Class,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,0.0,
CA-2016-123050,2016-04-04,Second Class,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0.0,
CA-2016-123050,2016-04-04,Second Class,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2,0.0,
CA-2016-123050,2016-04-04,Second Class,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,
CA-2016-162355,2016-06-30,Second Class,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0.0,
CA-2016-162355,2016-06-30,Second Class,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,0.0,
CA-2014-158225,2014-09-22,Standard Class,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0.0,
CA-2014-158225,2014-09-22,Standard Class,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.0,
CA-2017-102204,2017-05-01,Standard Class,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.3280000000000003,2,0.2,
CA-2017-102204,2017-05-01,Standard Class,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,
CA-2017-102204,2017-05-01,Standard Class,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,
CA-2017-103065,2017-10-20,Same Day,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,
CA-2017-103065,2017-10-20,Same Day,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672000000000001,1,0.2,
CA-2017-103065,2017-10-20,Same Day,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2,0.2,
CA-2017-103065,2017-10-20,Same Day,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.93600000000001,4,0.2,
CA-2014-109855,2014-09-01,Standard Class,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,0.2,
CA-2014-109855,2014-09-01,Standard Class,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,3,0.0,
CA-2014-109897,2014-08-12,Standard Class,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,8,0.2,
CA-2014-109897,2014-08-12,Standard Class,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,
US-2014-143581,2014-08-19,Standard Class,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,
CA-2015-129217,2015-05-10,Same Day,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.96999999999998,5,0.8,
CA-2015-129217,2015-05-10,Same Day,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2,0.2,
CA-2016-133816,2016-05-10,Second Class,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.9879999999999,2,0.4,
CA-2015-140221,2015-03-05,Second Class,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.211999999999998,2,0.8,
CA-2015-140221,2015-03-05,Second Class,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.6,
CA-2015-140221,2015-03-05,Second Class,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.8,
CA-2015-140221,2015-03-05,Second Class,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,
CA-2017-152310,2017-08-12,Standard Class,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,0.0,
CA-2017-152310,2017-08-12,Standard Class,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,4,0.0,
CA-2017-152310,2017-08-12,Standard Class,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,8,0.2,
CA-2017-152310,2017-08-12,Standard Class,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0.0,
CA-2017-152310,2017-08-12,Standard Class,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95000000000002,5,0.0,
CA-2017-152310,2017-08-12,Standard Class,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,6,0.2,
CA-2016-118101,2016-06-26,Same Day,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0.0,
CA-2016-118101,2016-06-26,Same Day,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,0.0,
CA-2016-118101,2016-06-26,Same Day,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4,0.0,
CA-2016-100307,2016-12-15,Standard Class,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,0.0,
CA-2015-138457,2015-09-13,Standard Class,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092000000000002,4,0.7,
CA-2014-131800,2014-12-30,Standard Class,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,0.0,
CA-2014-131800,2014-12-30,Standard Class,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7,0.2,
CA-2014-118304,2014-04-29,Standard Class,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2,0.0,
CA-2017-121790,2017-01-30,Standard Class,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,0.5,
CA-2017-121790,2017-01-30,Standard Class,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.680000000000003,4,0.2,
CA-2017-121790,2017-01-30,Standard Class,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,4,0.2,
CA-2017-121790,2017-01-30,Standard Class,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2,0.2,
CA-2016-169670,2016-12-25,Standard Class,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,
CA-2016-139549,2016-10-20,Standard Class,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,
CA-2015-104059,2015-06-13,Second Class,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.4240000000000004,1,0.2,
CA-2017-164112,2017-06-30,Standard Class,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0.0,
CA-2015-143882,2015-06-26,Standard Class,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,9,0.2,
US-2016-139262,2016-02-21,Standard Class,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,
US-2016-139262,2016-02-21,Standard Class,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86000000000001,2,0.7,
US-2016-139262,2016-02-21,Standard Class,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,0.2,
CA-2017-146192,2017-04-22,Standard Class,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.0600000000001,3,0.0,
CA-2017-134810,2017-05-09,First Class,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3,0.2,
CA-2017-134810,2017-05-09,First Class,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,
CA-2015-154284,2015-12-21,Second Class,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,0.3,
CA-2015-154284,2015-12-21,Second Class,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,
CA-2015-154284,2015-12-21,Second Class,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,8,0.2,
CA-2015-154284,2015-12-21,Second Class,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.75600000000001,3,0.6,
CA-2014-156244,2014-08-12,Standard Class,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104000000000006,6,0.2,
CA-2014-156244,2014-08-12,Standard Class,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,
CA-2014-156244,2014-08-12,Standard Class,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7,0.2,
CA-2014-156244,2014-08-12,Standard Class,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,0.2,
CA-2014-156244,2014-08-12,Standard Class,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.5520000000000005,2,0.2,
CA-2014-156244,2014-08-12,Standard Class,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,1,0.2,
CA-2015-106362,2015-12-11,Standard Class,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332000000000004,3,0.7,
US-2017-168802,2017-11-03,Standard Class,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,4,0.2,
US-2017-146906,2017-03-13,Standard Class,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0.0,
CA-2016-166380,2016-05-30,Standard Class,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,0.0,
CA-2016-166380,2016-05-30,Standard Class,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,0.0,
US-2015-158911,2015-07-05,Standard Class,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928000000000001,2,0.2,
US-2015-158911,2015-07-05,Standard Class,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,
US-2014-103338,2014-03-11,Standard Class,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,
CA-2015-109169,2015-04-20,Standard Class,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0.0,
US-2017-167318,2017-07-26,Standard Class,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0.0,
US-2017-167318,2017-07-26,Standard Class,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.2,
US-2014-120313,2014-10-31,Second Class,West,TEC-PH-10003092,Technology,Phones,Motorola L804,73.584,2,0.2,
CA-2017-135419,2017-11-03,Standard Class,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.36800000000005,4,0.2,
CA-2016-128671,2016-08-11,Standard Class,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.400000000000006,5,0.0,
CA-2016-128671,2016-08-11,Standard Class,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,0.0,
CA-2016-128671,2016-08-11,Standard Class,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0.0,
CA-2016-149335,2016-07-25,Same Day,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,0.0,
CA-2014-168312,2014-03-01,Standard Class,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,3,0.2,
CA-2014-168312,2014-03-01,Standard Class,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,3,0.3,
US-2017-105935,2017-01-26,Standard Class,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,0.0,
US-2017-105935,2017-01-26,Standard Class,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.9300000000003,7,0.0,
CA-2014-161508,2014-07-12,Standard Class,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,
CA-2014-161508,2014-07-12,Standard Class,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.4880000000000004,2,0.2,
CA-2014-161508,2014-07-12,Standard Class,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7,0.2,
CA-2014-161508,2014-07-12,Standard Class,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,3,0.2,
CA-2017-130904,2017-04-11,Standard Class,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,1,0.2,
CA-2017-130904,2017-04-11,Standard Class,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,20.992,8,0.2,
CA-2017-133620,2017-11-13,Standard Class,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.0,
CA-2015-142937,2015-12-05,First Class,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,
US-2016-149790,2016-09-26,Standard Class,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.623999999999995,2,0.8,
CA-2016-130778,2016-11-19,Standard Class,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,0.0,
CA-2016-130778,2016-11-19,Standard Class,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.0,
